"batch_id","run_id","agent_name","graph_name","file","line","react_event","cycle","cycle_timestamp","tool_call_id","tool_name","target","type","pattern_id","utility","entries","reason"
"react-ccrs-mazeV1-01-latest","001-ccrs","react_ccrs_mazeV1_01","graph_ccrs","react_ccrs_mazeV1_01_20260607_174940.log","110","react.ccrs.opportunistic.evaluate","5","2026-06-07T15:49:54.297+00:00","call_5ykJ5wsheeZ4c6PIjAIoTZ3F","http_get",,,,,,
"react-ccrs-mazeV1-01-latest","001-ccrs","react_ccrs_mazeV1_01","graph_ccrs","react_ccrs_mazeV1_01_20260607_174940.log","113","react.ccrs.opportunistic.classpath.resolved",,,,,,,,,"40",
"react-ccrs-mazeV1-01-latest","001-ccrs","react_ccrs_mazeV1_01","graph_ccrs","react_ccrs_mazeV1_01_20260607_174940.log","118","react.ccrs.opportunistic.detected","5","2026-06-07T15:49:54.297+00:00","call_5ykJ5wsheeZ4c6PIjAIoTZ3F","http_get","http://127.0.1.1:8080/cells/1/2","signifier","https://kaefer3000.github.io/2021-02-dagstuhl/vocab#green","0.7",,
"react-ccrs-mazeV1-01-latest","001-ccrs","react_ccrs_mazeV1_01","graph_ccrs","react_ccrs_mazeV1_01_20260607_174940.log","119","react.ccrs.opportunistic.cycle_annotations","5","2026-06-07T15:49:54.297+00:00","call_5ykJ5wsheeZ4c6PIjAIoTZ3F","http_get",,,,,"1",
"react-ccrs-mazeV1-01-latest","001-ccrs","react_ccrs_mazeV1_01","graph_ccrs","react_ccrs_mazeV1_01_20260607_174940.log","174","react.ccrs.opportunistic.evaluate","6","2026-06-07T15:49:56.325+00:00","call_znkmthQ8PPCvgtgb4AXeiYh9","http_post",,,,,,
"react-ccrs-mazeV1-01-latest","001-ccrs","react_ccrs_mazeV1_01","graph_ccrs","react_ccrs_mazeV1_01_20260607_174940.log","176","react.ccrs.opportunistic.skipped","6","2026-06-07T15:49:56.325+00:00","call_znkmthQ8PPCvgtgb4AXeiYh9","http_post",,,,,,"invalid_turtle"
"react-ccrs-mazeV1-01-latest","001-ccrs","react_ccrs_mazeV1_01","graph_ccrs","react_ccrs_mazeV1_01_20260607_174940.log","183","react.ccrs.opportunistic.evaluate","7","2026-06-07T15:49:57.858+00:00","call_OYqbiUdU4JJ7gxs50uYPfwR0","http_get",,,,,,
"react-ccrs-mazeV1-01-latest","001-ccrs","react_ccrs_mazeV1_01","graph_ccrs","react_ccrs_mazeV1_01_20260607_174940.log","186","react.ccrs.opportunistic.classpath.resolved",,,,,,,,,"40",
"react-ccrs-mazeV1-01-latest","001-ccrs","react_ccrs_mazeV1_01","graph_ccrs","react_ccrs_mazeV1_01_20260607_174940.log","191","react.ccrs.opportunistic.detected","7","2026-06-07T15:49:57.858+00:00","call_OYqbiUdU4JJ7gxs50uYPfwR0","http_get","http://127.0.1.1:8080/cells/2/2","signifier","https://kaefer3000.github.io/2021-02-dagstuhl/vocab#green","0.7",,
"react-ccrs-mazeV1-01-latest","001-ccrs","react_ccrs_mazeV1_01","graph_ccrs","react_ccrs_mazeV1_01_20260607_174940.log","192","react.ccrs.opportunistic.cycle_annotations","7","2026-06-07T15:49:57.858+00:00","call_OYqbiUdU4JJ7gxs50uYPfwR0","http_get",,,,,"1",
"react-ccrs-mazeV1-01-latest","001-ccrs","react_ccrs_mazeV1_01","graph_ccrs","react_ccrs_mazeV1_01_20260607_174940.log","247","react.ccrs.opportunistic.evaluate","8","2026-06-07T15:50:00.008+00:00","call_aawI5lCATqCvmb0qEr1jb1sj","http_post",,,,,,
"react-ccrs-mazeV1-01-latest","001-ccrs","react_ccrs_mazeV1_01","graph_ccrs","react_ccrs_mazeV1_01_20260607_174940.log","249","react.ccrs.opportunistic.skipped","8","2026-06-07T15:50:00.008+00:00","call_aawI5lCATqCvmb0qEr1jb1sj","http_post",,,,,,"invalid_turtle"
"react-ccrs-mazeV1-01-latest","001-ccrs","react_ccrs_mazeV1_01","graph_ccrs","react_ccrs_mazeV1_01_20260607_174940.log","256","react.ccrs.opportunistic.evaluate","9","2026-06-07T15:50:01.671+00:00","call_w5q2etVbIsqWjkZf5sWk9gxX","http_get",,,,,,
"react-ccrs-mazeV1-01-latest","001-ccrs","react_ccrs_mazeV1_01","graph_ccrs","react_ccrs_mazeV1_01_20260607_174940.log","259","react.ccrs.opportunistic.classpath.resolved",,,,,,,,,"40",
"react-ccrs-mazeV1-01-latest","001-ccrs","react_ccrs_mazeV1_01","graph_ccrs","react_ccrs_mazeV1_01_20260607_174940.log","264","react.ccrs.opportunistic.detected","9","2026-06-07T15:50:01.671+00:00","call_w5q2etVbIsqWjkZf5sWk9gxX","http_get","http://127.0.1.1:8080/cells/3/2","signifier","https://kaefer3000.github.io/2021-02-dagstuhl/vocab#green","0.7",,
"react-ccrs-mazeV1-01-latest","001-ccrs","react_ccrs_mazeV1_01","graph_ccrs","react_ccrs_mazeV1_01_20260607_174940.log","265","react.ccrs.opportunistic.cycle_annotations","9","2026-06-07T15:50:01.671+00:00","call_w5q2etVbIsqWjkZf5sWk9gxX","http_get",,,,,"1",
"react-ccrs-mazeV1-01-latest","001-ccrs","react_ccrs_mazeV1_01","graph_ccrs","react_ccrs_mazeV1_01_20260607_174940.log","320","react.ccrs.opportunistic.evaluate","10","2026-06-07T15:50:03.647+00:00","call_oqQw2YYOW6RekuqZ1Yzk3Hio","http_post",,,,,,
"react-ccrs-mazeV1-01-latest","001-ccrs","react_ccrs_mazeV1_01","graph_ccrs","react_ccrs_mazeV1_01_20260607_174940.log","322","react.ccrs.opportunistic.skipped","10","2026-06-07T15:50:03.647+00:00","call_oqQw2YYOW6RekuqZ1Yzk3Hio","http_post",,,,,,"invalid_turtle"
"react-ccrs-mazeV1-01-latest","001-ccrs","react_ccrs_mazeV1_01","graph_ccrs","react_ccrs_mazeV1_01_20260607_174940.log","329","react.ccrs.opportunistic.evaluate","11","2026-06-07T15:50:05.133+00:00","call_sl0uwabYSdjDERHVMGOGeak3","http_get",,,,,,
"react-ccrs-mazeV1-01-latest","001-ccrs","react_ccrs_mazeV1_01","graph_ccrs","react_ccrs_mazeV1_01_20260607_174940.log","332","react.ccrs.opportunistic.classpath.resolved",,,,,,,,,"40",
"react-ccrs-mazeV1-01-latest","001-ccrs","react_ccrs_mazeV1_01","graph_ccrs","react_ccrs_mazeV1_01_20260607_174940.log","337","react.ccrs.opportunistic.detected","11","2026-06-07T15:50:05.133+00:00","call_sl0uwabYSdjDERHVMGOGeak3","http_get","http://127.0.1.1:8080/cells/4/2","signifier","https://kaefer3000.github.io/2021-02-dagstuhl/vocab#green","0.7",,
"react-ccrs-mazeV1-01-latest","001-ccrs","react_ccrs_mazeV1_01","graph_ccrs","react_ccrs_mazeV1_01_20260607_174940.log","338","react.ccrs.opportunistic.cycle_annotations","11","2026-06-07T15:50:05.133+00:00","call_sl0uwabYSdjDERHVMGOGeak3","http_get",,,,,"1",
"react-ccrs-mazeV1-01-latest","001-ccrs","react_ccrs_mazeV1_01","graph_ccrs","react_ccrs_mazeV1_01_20260607_174940.log","393","react.ccrs.opportunistic.evaluate","12","2026-06-07T15:50:07.181+00:00","call_lQYc6ZKysuna5pjhqqCI3rvM","http_post",,,,,,
"react-ccrs-mazeV1-01-latest","001-ccrs","react_ccrs_mazeV1_01","graph_ccrs","react_ccrs_mazeV1_01_20260607_174940.log","395","react.ccrs.opportunistic.skipped","12","2026-06-07T15:50:07.181+00:00","call_lQYc6ZKysuna5pjhqqCI3rvM","http_post",,,,,,"invalid_turtle"
"react-ccrs-mazeV1-01-latest","001-ccrs","react_ccrs_mazeV1_01","graph_ccrs","react_ccrs_mazeV1_01_20260607_174940.log","402","react.ccrs.opportunistic.evaluate","13","2026-06-07T15:50:09.187+00:00","call_p08pUVEWGh7hS90FUdJh8Gqq","http_get",,,,,,
"react-ccrs-mazeV1-01-latest","001-ccrs","react_ccrs_mazeV1_01","graph_ccrs","react_ccrs_mazeV1_01_20260607_174940.log","405","react.ccrs.opportunistic.classpath.resolved",,,,,,,,,"40",
"react-ccrs-mazeV1-01-latest","001-ccrs","react_ccrs_mazeV1_01","graph_ccrs","react_ccrs_mazeV1_01_20260607_174940.log","410","react.ccrs.opportunistic.detected","13","2026-06-07T15:50:09.187+00:00","call_p08pUVEWGh7hS90FUdJh8Gqq","http_get","http://127.0.1.1:8080/cells/5/2","signifier","https://kaefer3000.github.io/2021-02-dagstuhl/vocab#green","0.7",,
"react-ccrs-mazeV1-01-latest","001-ccrs","react_ccrs_mazeV1_01","graph_ccrs","react_ccrs_mazeV1_01_20260607_174940.log","411","react.ccrs.opportunistic.cycle_annotations","13","2026-06-07T15:50:09.187+00:00","call_p08pUVEWGh7hS90FUdJh8Gqq","http_get",,,,,"1",
"react-ccrs-mazeV1-01-latest","001-ccrs","react_ccrs_mazeV1_01","graph_ccrs","react_ccrs_mazeV1_01_20260607_174940.log","466","react.ccrs.opportunistic.evaluate","14","2026-06-07T15:50:11.613+00:00","call_WVqXutfL3Scrf5f1Kp4sEcgq","http_post",,,,,,
"react-ccrs-mazeV1-01-latest","001-ccrs","react_ccrs_mazeV1_01","graph_ccrs","react_ccrs_mazeV1_01_20260607_174940.log","468","react.ccrs.opportunistic.skipped","14","2026-06-07T15:50:11.613+00:00","call_WVqXutfL3Scrf5f1Kp4sEcgq","http_post",,,,,,"invalid_turtle"
"react-ccrs-mazeV1-01-latest","001-ccrs","react_ccrs_mazeV1_01","graph_ccrs","react_ccrs_mazeV1_01_20260607_174940.log","475","react.ccrs.opportunistic.evaluate","15","2026-06-07T15:50:17.015+00:00","call_xjgFubBzTSeifmAYrtOrfTQc","http_get",,,,,,
"react-ccrs-mazeV1-01-latest","001-ccrs","react_ccrs_mazeV1_01","graph_ccrs","react_ccrs_mazeV1_01_20260607_174940.log","478","react.ccrs.opportunistic.classpath.resolved",,,,,,,,,"40",
"react-ccrs-mazeV1-01-latest","001-ccrs","react_ccrs_mazeV1_01","graph_ccrs","react_ccrs_mazeV1_01_20260607_174940.log","483","react.ccrs.opportunistic.detected","15","2026-06-07T15:50:17.015+00:00","call_xjgFubBzTSeifmAYrtOrfTQc","http_get","http://127.0.1.1:8080/cells/6/2","signifier","https://kaefer3000.github.io/2021-02-dagstuhl/vocab#green","0.7",,
"react-ccrs-mazeV1-01-latest","001-ccrs","react_ccrs_mazeV1_01","graph_ccrs","react_ccrs_mazeV1_01_20260607_174940.log","484","react.ccrs.opportunistic.cycle_annotations","15","2026-06-07T15:50:17.015+00:00","call_xjgFubBzTSeifmAYrtOrfTQc","http_get",,,,,"1",
"react-ccrs-mazeV1-01-latest","001-ccrs","react_ccrs_mazeV1_01","graph_ccrs","react_ccrs_mazeV1_01_20260607_174940.log","539","react.ccrs.opportunistic.evaluate","16","2026-06-07T15:50:19.033+00:00","call_Ox5nayHJQOU2beSULBNr3XDV","http_post",,,,,,
"react-ccrs-mazeV1-01-latest","001-ccrs","react_ccrs_mazeV1_01","graph_ccrs","react_ccrs_mazeV1_01_20260607_174940.log","541","react.ccrs.opportunistic.skipped","16","2026-06-07T15:50:19.033+00:00","call_Ox5nayHJQOU2beSULBNr3XDV","http_post",,,,,,"invalid_turtle"
"react-ccrs-mazeV1-01-latest","001-ccrs","react_ccrs_mazeV1_01","graph_ccrs","react_ccrs_mazeV1_01_20260607_174940.log","548","react.ccrs.opportunistic.evaluate","17","2026-06-07T15:50:20.611+00:00","call_jWgiLngl2zLxGYSWuAAZQzgL","http_get",,,,,,
"react-ccrs-mazeV1-01-latest","001-ccrs","react_ccrs_mazeV1_01","graph_ccrs","react_ccrs_mazeV1_01_20260607_174940.log","551","react.ccrs.opportunistic.classpath.resolved",,,,,,,,,"40",
"react-ccrs-mazeV1-01-latest","001-ccrs","react_ccrs_mazeV1_01","graph_ccrs","react_ccrs_mazeV1_01_20260607_174940.log","556","react.ccrs.opportunistic.detected","17","2026-06-07T15:50:20.611+00:00","call_jWgiLngl2zLxGYSWuAAZQzgL","http_get","http://127.0.1.1:8080/cells/7/2","signifier","https://kaefer3000.github.io/2021-02-dagstuhl/vocab#green","0.7",,
"react-ccrs-mazeV1-01-latest","001-ccrs","react_ccrs_mazeV1_01","graph_ccrs","react_ccrs_mazeV1_01_20260607_174940.log","557","react.ccrs.opportunistic.cycle_annotations","17","2026-06-07T15:50:20.611+00:00","call_jWgiLngl2zLxGYSWuAAZQzgL","http_get",,,,,"1",
"react-ccrs-mazeV1-01-latest","001-ccrs","react_ccrs_mazeV1_01","graph_ccrs","react_ccrs_mazeV1_01_20260607_174940.log","612","react.ccrs.opportunistic.evaluate","18","2026-06-07T15:50:22.768+00:00","call_3eidndNFvimjlc4uoo2EDHYf","http_post",,,,,,
"react-ccrs-mazeV1-01-latest","001-ccrs","react_ccrs_mazeV1_01","graph_ccrs","react_ccrs_mazeV1_01_20260607_174940.log","614","react.ccrs.opportunistic.skipped","18","2026-06-07T15:50:22.768+00:00","call_3eidndNFvimjlc4uoo2EDHYf","http_post",,,,,,"invalid_turtle"
"react-ccrs-mazeV1-01-latest","001-ccrs","react_ccrs_mazeV1_01","graph_ccrs","react_ccrs_mazeV1_01_20260607_174940.log","621","react.ccrs.opportunistic.evaluate","19","2026-06-07T15:50:24.521+00:00","call_0X2e9hW1xbfxWleaYrm1lk3s","http_get",,,,,,
"react-ccrs-mazeV1-01-latest","001-ccrs","react_ccrs_mazeV1_01","graph_ccrs","react_ccrs_mazeV1_01_20260607_174940.log","624","react.ccrs.opportunistic.classpath.resolved",,,,,,,,,"40",
"react-ccrs-mazeV1-01-latest","001-ccrs","react_ccrs_mazeV1_01","graph_ccrs","react_ccrs_mazeV1_01_20260607_174940.log","629","react.ccrs.opportunistic.detected","19","2026-06-07T15:50:24.521+00:00","call_0X2e9hW1xbfxWleaYrm1lk3s","http_get","http://127.0.1.1:8080/cells/7/3","signifier","https://kaefer3000.github.io/2021-02-dagstuhl/vocab#green","0.7",,
"react-ccrs-mazeV1-01-latest","001-ccrs","react_ccrs_mazeV1_01","graph_ccrs","react_ccrs_mazeV1_01_20260607_174940.log","630","react.ccrs.opportunistic.cycle_annotations","19","2026-06-07T15:50:24.521+00:00","call_0X2e9hW1xbfxWleaYrm1lk3s","http_get",,,,,"1",
"react-ccrs-mazeV1-01-latest","001-ccrs","react_ccrs_mazeV1_01","graph_ccrs","react_ccrs_mazeV1_01_20260607_174940.log","685","react.ccrs.opportunistic.evaluate","20","2026-06-07T15:50:26.753+00:00","call_zNSexiSHxskWDSgTtXJQBQ7T","http_post",,,,,,
"react-ccrs-mazeV1-01-latest","001-ccrs","react_ccrs_mazeV1_01","graph_ccrs","react_ccrs_mazeV1_01_20260607_174940.log","687","react.ccrs.opportunistic.skipped","20","2026-06-07T15:50:26.753+00:00","call_zNSexiSHxskWDSgTtXJQBQ7T","http_post",,,,,,"invalid_turtle"
"react-ccrs-mazeV1-01-latest","001-ccrs","react_ccrs_mazeV1_01","graph_ccrs","react_ccrs_mazeV1_01_20260607_174940.log","694","react.ccrs.opportunistic.evaluate","21","2026-06-07T15:50:28.273+00:00","call_JhMiz8h00SHziD4XVBWPnUFt","http_get",,,,,,
"react-ccrs-mazeV1-01-latest","001-ccrs","react_ccrs_mazeV1_01","graph_ccrs","react_ccrs_mazeV1_01_20260607_174940.log","697","react.ccrs.opportunistic.classpath.resolved",,,,,,,,,"40",
"react-ccrs-mazeV1-01-latest","001-ccrs","react_ccrs_mazeV1_01","graph_ccrs","react_ccrs_mazeV1_01_20260607_174940.log","702","react.ccrs.opportunistic.detected","21","2026-06-07T15:50:28.273+00:00","call_JhMiz8h00SHziD4XVBWPnUFt","http_get","http://127.0.1.1:8080/cells/7/4","signifier","https://kaefer3000.github.io/2021-02-dagstuhl/vocab#green","0.7",,
"react-ccrs-mazeV1-01-latest","001-ccrs","react_ccrs_mazeV1_01","graph_ccrs","react_ccrs_mazeV1_01_20260607_174940.log","703","react.ccrs.opportunistic.cycle_annotations","21","2026-06-07T15:50:28.273+00:00","call_JhMiz8h00SHziD4XVBWPnUFt","http_get",,,,,"1",
"react-ccrs-mazeV1-01-latest","001-ccrs","react_ccrs_mazeV1_01","graph_ccrs","react_ccrs_mazeV1_01_20260607_174940.log","758","react.ccrs.opportunistic.evaluate","22","2026-06-07T15:50:30.880+00:00","call_7VMFzT7aUTMWImnXsPDQDKlF","http_post",,,,,,
"react-ccrs-mazeV1-01-latest","001-ccrs","react_ccrs_mazeV1_01","graph_ccrs","react_ccrs_mazeV1_01_20260607_174940.log","760","react.ccrs.opportunistic.skipped","22","2026-06-07T15:50:30.880+00:00","call_7VMFzT7aUTMWImnXsPDQDKlF","http_post",,,,,,"invalid_turtle"
"react-ccrs-mazeV1-01-latest","001-ccrs","react_ccrs_mazeV1_01","graph_ccrs","react_ccrs_mazeV1_01_20260607_174940.log","767","react.ccrs.opportunistic.evaluate","23","2026-06-07T15:50:33.334+00:00","call_dojWLnr0UjGzEtmApXREIM3L","http_get",,,,,,
"react-ccrs-mazeV1-01-latest","001-ccrs","react_ccrs_mazeV1_01","graph_ccrs","react_ccrs_mazeV1_01_20260607_174940.log","770","react.ccrs.opportunistic.classpath.resolved",,,,,,,,,"40",
"react-ccrs-mazeV1-01-latest","001-ccrs","react_ccrs_mazeV1_01","graph_ccrs","react_ccrs_mazeV1_01_20260607_174940.log","775","react.ccrs.opportunistic.detected","23","2026-06-07T15:50:33.334+00:00","call_dojWLnr0UjGzEtmApXREIM3L","http_get","http://127.0.1.1:8080/cells/8/4","signifier","https://kaefer3000.github.io/2021-02-dagstuhl/vocab#green","0.7",,
"react-ccrs-mazeV1-01-latest","001-ccrs","react_ccrs_mazeV1_01","graph_ccrs","react_ccrs_mazeV1_01_20260607_174940.log","776","react.ccrs.opportunistic.cycle_annotations","23","2026-06-07T15:50:33.334+00:00","call_dojWLnr0UjGzEtmApXREIM3L","http_get",,,,,"1",
"react-ccrs-mazeV1-01-latest","001-ccrs","react_ccrs_mazeV1_01","graph_ccrs","react_ccrs_mazeV1_01_20260607_174940.log","831","react.ccrs.opportunistic.evaluate","24","2026-06-07T15:50:35.545+00:00","call_Jzy8RTv46UmlFdB08WVvBOKS","http_post",,,,,,
"react-ccrs-mazeV1-01-latest","001-ccrs","react_ccrs_mazeV1_01","graph_ccrs","react_ccrs_mazeV1_01_20260607_174940.log","833","react.ccrs.opportunistic.skipped","24","2026-06-07T15:50:35.545+00:00","call_Jzy8RTv46UmlFdB08WVvBOKS","http_post",,,,,,"invalid_turtle"
"react-ccrs-mazeV1-01-latest","001-ccrs","react_ccrs_mazeV1_01","graph_ccrs","react_ccrs_mazeV1_01_20260607_174940.log","840","react.ccrs.opportunistic.evaluate","25","2026-06-07T15:50:37.062+00:00","call_3utIfLjS2UkRhjSus3ZmMb4I","http_get",,,,,,
"react-ccrs-mazeV1-01-latest","001-ccrs","react_ccrs_mazeV1_01","graph_ccrs","react_ccrs_mazeV1_01_20260607_174940.log","843","react.ccrs.opportunistic.classpath.resolved",,,,,,,,,"40",
"react-ccrs-mazeV1-01-latest","001-ccrs","react_ccrs_mazeV1_01","graph_ccrs","react_ccrs_mazeV1_01_20260607_174940.log","848","react.ccrs.opportunistic.detected","25","2026-06-07T15:50:37.062+00:00","call_3utIfLjS2UkRhjSus3ZmMb4I","http_get","http://127.0.1.1:8080/cells/8/5","signifier","https://kaefer3000.github.io/2021-02-dagstuhl/vocab#green","0.7",,
"react-ccrs-mazeV1-01-latest","001-ccrs","react_ccrs_mazeV1_01","graph_ccrs","react_ccrs_mazeV1_01_20260607_174940.log","849","react.ccrs.opportunistic.cycle_annotations","25","2026-06-07T15:50:37.062+00:00","call_3utIfLjS2UkRhjSus3ZmMb4I","http_get",,,,,"1",
"react-ccrs-mazeV1-01-latest","001-ccrs","react_ccrs_mazeV1_01","graph_ccrs","react_ccrs_mazeV1_01_20260607_174940.log","904","react.ccrs.opportunistic.evaluate","26","2026-06-07T15:50:39.212+00:00","call_QJjLHXNgdFuZn8BD7C7zQFXI","http_post",,,,,,
"react-ccrs-mazeV1-01-latest","001-ccrs","react_ccrs_mazeV1_01","graph_ccrs","react_ccrs_mazeV1_01_20260607_174940.log","906","react.ccrs.opportunistic.skipped","26","2026-06-07T15:50:39.212+00:00","call_QJjLHXNgdFuZn8BD7C7zQFXI","http_post",,,,,,"invalid_turtle"
"react-ccrs-mazeV1-01-latest","001-ccrs","react_ccrs_mazeV1_01","graph_ccrs","react_ccrs_mazeV1_01_20260607_174940.log","913","react.ccrs.opportunistic.evaluate","27","2026-06-07T15:50:41.027+00:00","call_AXlE5nr436CKMqw5cQRlEmcH","http_get",,,,,,
"react-ccrs-mazeV1-01-latest","001-ccrs","react_ccrs_mazeV1_01","graph_ccrs","react_ccrs_mazeV1_01_20260607_174940.log","916","react.ccrs.opportunistic.classpath.resolved",,,,,,,,,"40",
"react-ccrs-mazeV1-01-latest","001-ccrs","react_ccrs_mazeV1_01","graph_ccrs","react_ccrs_mazeV1_01_20260607_174940.log","921","react.ccrs.opportunistic.detected","27","2026-06-07T15:50:41.027+00:00","call_AXlE5nr436CKMqw5cQRlEmcH","http_get","http://127.0.1.1:8080/cells/8/6","signifier","https://kaefer3000.github.io/2021-02-dagstuhl/vocab#green","0.7",,
"react-ccrs-mazeV1-01-latest","001-ccrs","react_ccrs_mazeV1_01","graph_ccrs","react_ccrs_mazeV1_01_20260607_174940.log","922","react.ccrs.opportunistic.cycle_annotations","27","2026-06-07T15:50:41.027+00:00","call_AXlE5nr436CKMqw5cQRlEmcH","http_get",,,,,"1",
"react-ccrs-mazeV1-01-latest","001-ccrs","react_ccrs_mazeV1_01","graph_ccrs","react_ccrs_mazeV1_01_20260607_174940.log","977","react.ccrs.opportunistic.evaluate","28","2026-06-07T15:50:43.708+00:00","call_Cg7utCWencUsZ7qIpT5nGhXL","http_post",,,,,,
"react-ccrs-mazeV1-01-latest","001-ccrs","react_ccrs_mazeV1_01","graph_ccrs","react_ccrs_mazeV1_01_20260607_174940.log","979","react.ccrs.opportunistic.skipped","28","2026-06-07T15:50:43.708+00:00","call_Cg7utCWencUsZ7qIpT5nGhXL","http_post",,,,,,"invalid_turtle"
"react-ccrs-mazeV1-01-latest","001-ccrs","react_ccrs_mazeV1_01","graph_ccrs","react_ccrs_mazeV1_01_20260607_174940.log","986","react.ccrs.opportunistic.evaluate","29","2026-06-07T15:50:45.766+00:00","call_e3iwhyLnVDO2PAVeFzUhcewy","http_get",,,,,,
"react-ccrs-mazeV1-01-latest","001-ccrs","react_ccrs_mazeV1_01","graph_ccrs","react_ccrs_mazeV1_01_20260607_174940.log","989","react.ccrs.opportunistic.classpath.resolved",,,,,,,,,"40",
"react-ccrs-mazeV1-01-latest","001-ccrs","react_ccrs_mazeV1_01","graph_ccrs","react_ccrs_mazeV1_01_20260607_174940.log","994","react.ccrs.opportunistic.detected","29","2026-06-07T15:50:45.766+00:00","call_e3iwhyLnVDO2PAVeFzUhcewy","http_get","http://127.0.1.1:8080/cells/9/6","signifier","https://kaefer3000.github.io/2021-02-dagstuhl/vocab#green","0.7",,
"react-ccrs-mazeV1-01-latest","001-ccrs","react_ccrs_mazeV1_01","graph_ccrs","react_ccrs_mazeV1_01_20260607_174940.log","995","react.ccrs.opportunistic.cycle_annotations","29","2026-06-07T15:50:45.766+00:00","call_e3iwhyLnVDO2PAVeFzUhcewy","http_get",,,,,"1",
"react-ccrs-mazeV1-01-latest","001-ccrs","react_ccrs_mazeV1_01","graph_ccrs","react_ccrs_mazeV1_01_20260607_174940.log","1050","react.ccrs.opportunistic.evaluate","30","2026-06-07T15:50:48.142+00:00","call_yQOJzRmxRqSsVw0PJVMEPSVT","http_post",,,,,,
"react-ccrs-mazeV1-01-latest","001-ccrs","react_ccrs_mazeV1_01","graph_ccrs","react_ccrs_mazeV1_01_20260607_174940.log","1052","react.ccrs.opportunistic.skipped","30","2026-06-07T15:50:48.142+00:00","call_yQOJzRmxRqSsVw0PJVMEPSVT","http_post",,,,,,"invalid_turtle"
