"batch_id","run_id","agent_name","file","line","timestamp","tool_call_id","action_type","target","outcome","http_status","http_ok","response_length","content_type","error","error_type","result_line","result_timestamp"
"react-baseline-vs-ccrs-v1-t2","001-baseline","react_baseline_mazeV1_t2","react_baseline_mazeV1_t2_20260625_192604.log","120","2026-06-25 19:26:54,492","call_DMrSPKxP2dIR7Vcz744KxBFJ","http_get","http://127.0.1.1:8080/cells/3/2","success","200","True","1574","text/turtle",,,"121","2026-06-25 19:26:54,498"
"react-baseline-vs-ccrs-v1-t2","001-baseline","react_baseline_mazeV1_t2","react_baseline_mazeV1_t2_20260625_192604.log","126","2026-06-25 19:26:56,246","call_2bO2MSHwjH8EgPL5dsJnTWvD","http_get","http://127.0.1.1:8080/cells/3/2","success","200","True","1574","text/turtle",,,"127","2026-06-25 19:26:56,253"
"react-baseline-vs-ccrs-v1-t2","001-baseline","react_baseline_mazeV1_t2","react_baseline_mazeV1_t2_20260625_192604.log","132","2026-06-25 19:26:58,529","call_vUldY7wQYMUuizCM58m2jSua","http_get","http://127.0.1.1:8080/cells/3/2","success","200","True","1574","text/turtle",,,"133","2026-06-25 19:26:58,534"
"react-baseline-vs-ccrs-v1-t2","001-baseline","react_baseline_mazeV1_t2","react_baseline_mazeV1_t2_20260625_192604.log","138","2026-06-25 19:27:00,424","call_1SIrpuUKdBuvxkb7bEz0f7Eo","http_get","http://127.0.1.1:8080/cells/3/2","success","200","True","1574","text/turtle",,,"139","2026-06-25 19:27:00,452"
"react-baseline-vs-ccrs-v1-t2","001-baseline","react_baseline_mazeV1_t2","react_baseline_mazeV1_t2_20260625_192604.log","144","2026-06-25 19:27:02,252","call_lEUKL4Ys78jVcSJYrDQ8IkVN","http_get","http://127.0.1.1:8080/cells/3/2","success","200","True","1574","text/turtle",,,"145","2026-06-25 19:27:02,256"
"react-baseline-vs-ccrs-v1-t2","001-baseline","react_baseline_mazeV1_t2","react_baseline_mazeV1_t2_20260625_192604.log","150","2026-06-25 19:27:04,299","call_w4wDctTQp9ykbsinkWgl6Cvz","http_get","http://127.0.1.1:8080/cells/3/2","success","200","True","1574","text/turtle",,,"151","2026-06-25 19:27:04,322"
"react-baseline-vs-ccrs-v1-t2","001-baseline","react_baseline_mazeV1_t2","react_baseline_mazeV1_t2_20260625_192604.log","156","2026-06-25 19:27:05,973","call_O01UXu4t1zB8S1MDaY27QjzA","http_get","http://127.0.1.1:8080/cells/3/2","success","200","True","1574","text/turtle",,,"157","2026-06-25 19:27:05,980"
"react-baseline-vs-ccrs-v1-t2","001-baseline","react_baseline_mazeV1_t2","react_baseline_mazeV1_t2_20260625_192604.log","162","2026-06-25 19:27:11,764","call_7okgsiPrXhcXl9tMFN2dmWRw","http_get","http://127.0.1.1:8080/cells/3/2","success","200","True","1574","text/turtle",,,"163","2026-06-25 19:27:11,788"
"react-baseline-vs-ccrs-v1-t2","001-baseline","react_baseline_mazeV1_t2","react_baseline_mazeV1_t2_20260625_192604.log","168","2026-06-25 19:27:14,617","call_F9fY7B9ZTtXzTm5uzBJnCYzl","http_get","http://127.0.1.1:8080/cells/3/2","success","200","True","1574","text/turtle",,,"169","2026-06-25 19:27:14,638"
"react-baseline-vs-ccrs-v1-t2","001-baseline","react_baseline_mazeV1_t2","react_baseline_mazeV1_t2_20260625_192604.log","174","2026-06-25 19:27:16,713","call_3c8cO4vCFlM1dDey3g0IgrKQ","http_get","http://127.0.1.1:8080/cells/3/2","success","200","True","1574","text/turtle",,,"175","2026-06-25 19:27:16,730"
"react-baseline-vs-ccrs-v1-t2","001-baseline","react_baseline_mazeV1_t2","react_baseline_mazeV1_t2_20260625_192604.log","180","2026-06-25 19:27:18,503","call_VmwgWjOmy4DHCM9NZ0HdHURb","http_get","http://127.0.1.1:8080/cells/3/2","success","200","True","1574","text/turtle",,,"181","2026-06-25 19:27:18,530"
"react-baseline-vs-ccrs-v1-t2","001-baseline","react_baseline_mazeV1_t2","react_baseline_mazeV1_t2_20260625_192604.log","186","2026-06-25 19:27:21,455","call_PcGl301AS92iGd1lFlRnWbB5","http_get","http://127.0.1.1:8080/cells/3/2","success","200","True","1574","text/turtle",,,"187","2026-06-25 19:27:21,472"
"react-baseline-vs-ccrs-v1-t2","001-baseline","react_baseline_mazeV1_t2","react_baseline_mazeV1_t2_20260625_192604.log","192","2026-06-25 19:27:25,025","call_4sewnacoqP7cdC6A1L0j4itU","http_get","http://127.0.1.1:8080/cells/3/2","success","200","True","1574","text/turtle",,,"193","2026-06-25 19:27:25,031"
"react-baseline-vs-ccrs-v1-t2","001-baseline","react_baseline_mazeV1_t2","react_baseline_mazeV1_t2_20260625_192604.log","198","2026-06-25 19:27:27,285","call_Qr81zIhzqQ3Wr5dqADWwDBzd","http_get","http://127.0.1.1:8080/cells/3/2","success","200","True","1574","text/turtle",,,"199","2026-06-25 19:27:27,305"
"react-baseline-vs-ccrs-v1-t2","001-baseline","react_baseline_mazeV1_t2","react_baseline_mazeV1_t2_20260625_192604.log","204","2026-06-25 19:27:31,659","call_bMYI5auW0Sv3zR0ftmaB8kv0","http_get","http://127.0.1.1:8080/cells/3/2","success","200","True","1574","text/turtle",,,"205","2026-06-25 19:27:31,676"
"react-baseline-vs-ccrs-v1-t2","001-baseline","react_baseline_mazeV1_t2","react_baseline_mazeV1_t2_20260625_192604.log","210","2026-06-25 19:27:33,688","call_snJDw7Gfn8pbxvpZxjgwgnC5","http_get","http://127.0.1.1:8080/cells/3/2","success","200","True","1574","text/turtle",,,"211","2026-06-25 19:27:33,694"
"react-baseline-vs-ccrs-v1-t2","001-baseline","react_baseline_mazeV1_t2","react_baseline_mazeV1_t2_20260625_192604.log","216","2026-06-25 19:27:41,680","call_CmtndBEzRn2QGQZ5VsKGDQuS","http_get","http://127.0.1.1:8080/cells/3/2","success","200","True","1574","text/turtle",,,"217","2026-06-25 19:27:41,684"
"react-baseline-vs-ccrs-v1-t2","001-baseline","react_baseline_mazeV1_t2","react_baseline_mazeV1_t2_20260625_192604.log","222","2026-06-25 19:27:43,772","call_Z1bM7NKFVutoLXu80jtOtFWr","http_get","http://127.0.1.1:8080/cells/3/2","success","200","True","1574","text/turtle",,,"223","2026-06-25 19:27:43,789"
"react-baseline-vs-ccrs-v1-t2","001-baseline","react_baseline_mazeV1_t2","react_baseline_mazeV1_t2_20260625_192604.log","228","2026-06-25 19:27:45,809","call_crRKIp2srXpfXje5pNRrZQ1a","http_get","http://127.0.1.1:8080/cells/3/2","success","200","True","1574","text/turtle",,,"229","2026-06-25 19:27:45,815"
"react-baseline-vs-ccrs-v1-t2","001-baseline","react_baseline_mazeV1_t2","react_baseline_mazeV1_t2_20260625_192604.log","234","2026-06-25 19:27:53,245","call_sUEVEw5tuTb6DZWSRFoMYYK1","http_get","http://127.0.1.1:8080/cells/3/2","success","200","True","1574","text/turtle",,,"235","2026-06-25 19:27:53,255"
"react-baseline-vs-ccrs-v1-t2","001-baseline","react_baseline_mazeV1_t2","react_baseline_mazeV1_t2_20260625_192604.log","240","2026-06-25 19:27:55,398","call_9aYfIiW62Un8mM2DkliSl0gD","http_get","http://127.0.1.1:8080/cells/3/2","success","200","True","1574","text/turtle",,,"241","2026-06-25 19:27:55,429"
"react-baseline-vs-ccrs-v1-t2","001-baseline","react_baseline_mazeV1_t2","react_baseline_mazeV1_t2_20260625_192604.log","246","2026-06-25 19:27:58,816","call_0MXQhXzn5xtMwSNsOVgR0w0v","http_post","http://127.0.1.1:8080/cells/4/2","success","201","True","46","text/plain;charset=iso-8859-1",,,"247","2026-06-25 19:27:58,938"
"react-baseline-vs-ccrs-v1-t2","001-baseline","react_baseline_mazeV1_t2","react_baseline_mazeV1_t2_20260625_192604.log","252","2026-06-25 19:28:01,052","call_nWiW45F22oM0iERpcMwsLHh2","http_get","http://127.0.1.1:8080/cells/4/2","success","200","True","1598","text/turtle",,,"253","2026-06-25 19:28:01,076"
"react-baseline-vs-ccrs-v1-t2","001-baseline","react_baseline_mazeV1_t2","react_baseline_mazeV1_t2_20260625_192604.log","258","2026-06-25 19:28:03,280","call_qZ6FYb4FUDpUdeq04jRFny5k","http_get","http://127.0.1.1:8080/cells/4/2","success","200","True","1598","text/turtle",,,"259","2026-06-25 19:28:03,286"
"react-baseline-vs-ccrs-v1-t2","001-baseline","react_baseline_mazeV1_t2","react_baseline_mazeV1_t2_20260625_192604.log","264","2026-06-25 19:28:05,512","call_m0jlKsJDcP0XbAY2pbeCmQDZ","http_get","http://127.0.1.1:8080/cells/4/2","success","200","True","1598","text/turtle",,,"265","2026-06-25 19:28:05,537"
"react-baseline-vs-ccrs-v1-t2","001-baseline","react_baseline_mazeV1_t2","react_baseline_mazeV1_t2_20260625_192604.log","270","2026-06-25 19:28:07,748","call_9MzldmYpzYCA2p3CnUldhgN1","http_get","http://127.0.1.1:8080/cells/4/2","success","200","True","1598","text/turtle",,,"271","2026-06-25 19:28:07,764"
"react-baseline-vs-ccrs-v1-t2","001-baseline","react_baseline_mazeV1_t2","react_baseline_mazeV1_t2_20260625_192604.log","276","2026-06-25 19:28:09,874","call_G26yOr5AyDPti9SyJQL8KEho","http_get","http://127.0.1.1:8080/cells/4/2","success","200","True","1598","text/turtle",,,"277","2026-06-25 19:28:09,879"
"react-baseline-vs-ccrs-v1-t2","001-baseline","react_baseline_mazeV1_t2","react_baseline_mazeV1_t2_20260625_192604.log","282","2026-06-25 19:28:12,155","call_r9mPtBkNHuLRG0QknKmpkYEj","http_get","http://127.0.1.1:8080/cells/4/2","success","200","True","1598","text/turtle",,,"283","2026-06-25 19:28:12,179"
"react-baseline-vs-ccrs-v1-t2","001-baseline","react_baseline_mazeV1_t2","react_baseline_mazeV1_t2_20260625_192604.log","288","2026-06-25 19:28:14,486","call_fTaQQnIzUVhX8JmtKh8DrDYF","http_get","http://127.0.1.1:8080/cells/4/2","success","200","True","1598","text/turtle",,,"289","2026-06-25 19:28:14,505"
"react-baseline-vs-ccrs-v1-t2","001-baseline","react_baseline_mazeV1_t2","react_baseline_mazeV1_t2_20260625_192604.log","294","2026-06-25 19:28:18,508","call_RYzOEMO5C46MQmGAXVCLT5RO","http_get","http://127.0.1.1:8080/cells/4/2","success","200","True","1598","text/turtle",,,"295","2026-06-25 19:28:18,535"
"react-baseline-vs-ccrs-v1-t2","001-baseline","react_baseline_mazeV1_t2","react_baseline_mazeV1_t2_20260625_192604.log","300","2026-06-25 19:28:21,555","call_ZwXA1rUUznJ0E1tsrDpu4lWO","http_post","http://127.0.1.1:8080/cells/5/2","success","201","True","46","text/plain;charset=iso-8859-1",,,"301","2026-06-25 19:28:21,710"
"react-baseline-vs-ccrs-v1-t2","001-baseline","react_baseline_mazeV1_t2","react_baseline_mazeV1_t2_20260625_192604.log","306","2026-06-25 19:28:27,781","call_DaY5mTiwdZ08GlPeolTFAsrD","http_get","http://127.0.1.1:8080/cells/5/2","success","200","True","1598","text/turtle",,,"307","2026-06-25 19:28:27,808"
"react-baseline-vs-ccrs-v1-t2","001-baseline","react_baseline_mazeV1_t2","react_baseline_mazeV1_t2_20260625_192604.log","312","2026-06-25 19:28:29,821","call_r5obaXpgFaTp4qBpwoEuvgGR","http_get","http://127.0.1.1:8080/cells/5/2","success","200","True","1598","text/turtle",,,"313","2026-06-25 19:28:29,841"
"react-baseline-vs-ccrs-v1-t2","001-baseline","react_baseline_mazeV1_t2","react_baseline_mazeV1_t2_20260625_192604.log","318","2026-06-25 19:28:32,023","call_SezeS3deWWz4ktXQxRNgBsnL","http_get","http://127.0.1.1:8080/cells/5/2","success","200","True","1598","text/turtle",,,"319","2026-06-25 19:28:32,029"
"react-baseline-vs-ccrs-v1-t2","001-baseline","react_baseline_mazeV1_t2","react_baseline_mazeV1_t2_20260625_192604.log","324","2026-06-25 19:28:35,075","call_xHL11UNWeV6T7v6pmt549tOZ","http_post","http://127.0.1.1:8080/cells/6/2","success","201","True","46","text/plain;charset=iso-8859-1",,,"325","2026-06-25 19:28:35,190"
"react-baseline-vs-ccrs-v1-t2","001-baseline","react_baseline_mazeV1_t2","react_baseline_mazeV1_t2_20260625_192604.log","330","2026-06-25 19:28:37,169","call_XLUN8zBCUyHDCLP7ON1jA6fx","http_get","http://127.0.1.1:8080/cells/6/2","success","200","True","1574","text/turtle",,,"331","2026-06-25 19:28:37,175"
"react-baseline-vs-ccrs-v1-t2","001-baseline","react_baseline_mazeV1_t2","react_baseline_mazeV1_t2_20260625_192604.log","336","2026-06-25 19:28:41,291","call_JWld0nrpebWeUUMi4zkIdpsU","http_post","http://127.0.1.1:8080/cells/7/2","success","201","True","46","text/plain;charset=iso-8859-1",,,"337","2026-06-25 19:28:41,421"
"react-baseline-vs-ccrs-v1-t2","001-baseline","react_baseline_mazeV1_t2","react_baseline_mazeV1_t2_20260625_192604.log","342","2026-06-25 19:28:46,367","call_GU5R0Tk1GrqXTcvsmoOZ90pl","http_get","http://127.0.1.1:8080/cells/7/2","success","200","True","1622","text/turtle",,,"343","2026-06-25 19:28:46,390"
"react-baseline-vs-ccrs-v1-t2","001-baseline","react_baseline_mazeV1_t2","react_baseline_mazeV1_t2_20260625_192604.log","348","2026-06-25 19:28:49,800","call_6eT98D7Q5EeAzz3ZxQQTqnWt","http_get","http://127.0.1.1:8080/cells/7/2","success","200","True","1622","text/turtle",,,"349","2026-06-25 19:28:49,827"
"react-baseline-vs-ccrs-v1-t2","001-baseline","react_baseline_mazeV1_t2","react_baseline_mazeV1_t2_20260625_192604.log","354","2026-06-25 19:28:52,935","call_ha6PmEQbfKoFVZVWCe8kB4e3","http_post","http://127.0.1.1:8080/cells/7/3","success","201","True","46","text/plain;charset=iso-8859-1",,,"355","2026-06-25 19:28:53,056"
"react-baseline-vs-ccrs-v1-t2","001-baseline","react_baseline_mazeV1_t2","react_baseline_mazeV1_t2_20260625_192604.log","360","2026-06-25 19:28:54,922","call_kPWlXftghXdqO85nbvVPMnoq","http_get","http://127.0.1.1:8080/cells/7/3","success","200","True","1574","text/turtle",,,"361","2026-06-25 19:28:54,942"
"react-baseline-vs-ccrs-v1-t2","001-baseline","react_baseline_mazeV1_t2","react_baseline_mazeV1_t2_20260625_192604.log","366","2026-06-25 19:28:56,893","call_V8VrI4bRSMIREvzxE68ZNg4U","http_get","http://127.0.1.1:8080/cells/7/3","success","200","True","1574","text/turtle",,,"367","2026-06-25 19:28:56,907"
"react-baseline-vs-ccrs-v1-t2","001-baseline","react_baseline_mazeV1_t2","react_baseline_mazeV1_t2_20260625_192604.log","372","2026-06-25 19:28:58,839","call_3Lr6K1NAtSqPj5sqUnlYndX7","http_get","http://127.0.1.1:8080/cells/7/3","success","200","True","1574","text/turtle",,,"373","2026-06-25 19:28:58,868"
"react-baseline-vs-ccrs-v1-t2","001-baseline","react_baseline_mazeV1_t2","react_baseline_mazeV1_t2_20260625_192604.log","378","2026-06-25 19:29:01,727","call_h7YlhQqwWQzwd193aSD32J4E","http_get","http://127.0.1.1:8080/cells/7/3","success","200","True","1574","text/turtle",,,"379","2026-06-25 19:29:01,733"
"react-baseline-vs-ccrs-v1-t2","001-baseline","react_baseline_mazeV1_t2","react_baseline_mazeV1_t2_20260625_192604.log","384","2026-06-25 19:29:04,775","call_f4jWbTjBSrAZFPbY0VsgwCRS","http_post","http://127.0.1.1:8080/cells/7/4","success","201","True","46","text/plain;charset=iso-8859-1",,,"385","2026-06-25 19:29:04,881"
"react-baseline-vs-ccrs-v1-t2","001-baseline","react_baseline_mazeV1_t2","react_baseline_mazeV1_t2_20260625_192604.log","390","2026-06-25 19:29:06,762","call_WbAKHebhJG9mnUXJjtrrCSOP","http_get","http://127.0.1.1:8080/cells/7/4","success","200","True","1574","text/turtle",,,"391","2026-06-25 19:29:06,781"
"react-baseline-vs-ccrs-v1-t2","001-baseline","react_baseline_mazeV1_t2","react_baseline_mazeV1_t2_20260625_192604.log","396","2026-06-25 19:29:08,983","call_3wGQcd7Fa5KfNYseig8QYG6F","http_get","http://127.0.1.1:8080/cells/7/4","success","200","True","1574","text/turtle",,,"397","2026-06-25 19:29:09,003"
"react-baseline-vs-ccrs-v1-t2","001-baseline","react_baseline_mazeV1_t2","react_baseline_mazeV1_t2_20260625_192604.log","402","2026-06-25 19:29:12,713","call_ZBmIDPgeE3eUa0IDKaUjlbet","http_get","http://127.0.1.1:8080/cells/7/4","success","200","True","1574","text/turtle",,,"403","2026-06-25 19:29:12,730"
"react-baseline-vs-ccrs-v1-t2","001-baseline","react_baseline_mazeV1_t2","react_baseline_mazeV1_t2_20260625_192604.log","408","2026-06-25 19:29:14,625","call_lpgYJAcNd1py6V8mxT19PFXQ","http_get","http://127.0.1.1:8080/cells/7/4","success","200","True","1574","text/turtle",,,"409","2026-06-25 19:29:14,644"
"react-baseline-vs-ccrs-v1-t2","001-baseline","react_baseline_mazeV1_t2","react_baseline_mazeV1_t2_20260625_192604.log","414","2026-06-25 19:29:17,066","call_arSqqQhFKHLvLd6WwQTNgyiN","http_get","http://127.0.1.1:8080/cells/7/4","success","200","True","1574","text/turtle",,,"415","2026-06-25 19:29:17,071"
"react-baseline-vs-ccrs-v1-t2","001-baseline","react_baseline_mazeV1_t2","react_baseline_mazeV1_t2_20260625_192604.log","420","2026-06-25 19:29:19,081","call_E8xik2GGj3Qv6sRrLpR0IaoD","http_get","http://127.0.1.1:8080/cells/7/4","success","200","True","1574","text/turtle",,,"421","2026-06-25 19:29:19,087"
"react-baseline-vs-ccrs-v1-t2","001-baseline","react_baseline_mazeV1_t2","react_baseline_mazeV1_t2_20260625_192604.log","426","2026-06-25 19:29:21,193","call_G7oANEOxmNCkW76v2YHBuVpn","http_get","http://127.0.1.1:8080/cells/7/4","success","200","True","1574","text/turtle",,,"427","2026-06-25 19:29:21,199"
"react-baseline-vs-ccrs-v1-t2","001-baseline","react_baseline_mazeV1_t2","react_baseline_mazeV1_t2_20260625_192604.log","432","2026-06-25 19:29:37,026","call_GRCrnI03zZm9FySV2iYoLxzM","http_get","http://127.0.1.1:8080/cells/7/4","success","200","True","1574","text/turtle",,,"433","2026-06-25 19:29:37,051"
"react-baseline-vs-ccrs-v1-t2","001-baseline","react_baseline_mazeV1_t2","react_baseline_mazeV1_t2_20260625_192604.log","438","2026-06-25 19:29:39,130","call_Kt6HBRlRVRKrswq9zxMrkPxo","http_get","http://127.0.1.1:8080/cells/7/4","success","200","True","1574","text/turtle",,,"439","2026-06-25 19:29:39,136"
"react-baseline-vs-ccrs-v1-t2","001-baseline","react_baseline_mazeV1_t2","react_baseline_mazeV1_t2_20260625_192604.log","444","2026-06-25 19:29:41,556","call_4DUa3QsUcTIiUVubp1NyPcAh","http_get","http://127.0.1.1:8080/cells/7/4","success","200","True","1574","text/turtle",,,"445","2026-06-25 19:29:41,573"
"react-baseline-vs-ccrs-v1-t2","001-baseline","react_baseline_mazeV1_t2","react_baseline_mazeV1_t2_20260625_192604.log","450","2026-06-25 19:29:43,408","call_087LlwuVlks68qqCGXbrdyml","http_get","http://127.0.1.1:8080/cells/7/4","success","200","True","1574","text/turtle",,,"451","2026-06-25 19:29:43,430"
"react-baseline-vs-ccrs-v1-t2","001-baseline","react_baseline_mazeV1_t2","react_baseline_mazeV1_t2_20260625_192604.log","456","2026-06-25 19:29:45,495","call_vM1y7ygmX1OkszPyhMbAKNKq","http_get","http://127.0.1.1:8080/cells/7/4","success","200","True","1574","text/turtle",,,"457","2026-06-25 19:29:45,501"
"react-baseline-vs-ccrs-v1-t2","001-baseline","react_baseline_mazeV1_t2","react_baseline_mazeV1_t2_20260625_192604.log","462","2026-06-25 19:29:47,610","call_ABnvlIvqblHXiabI7M1hLuL5","http_get","http://127.0.1.1:8080/cells/7/4","success","200","True","1574","text/turtle",,,"463","2026-06-25 19:29:47,627"
"react-baseline-vs-ccrs-v1-t2","001-baseline","react_baseline_mazeV1_t2","react_baseline_mazeV1_t2_20260625_192604.log","468","2026-06-25 19:29:49,586","call_WM8sMdwLpcqwQYHoR6qrqVEQ","http_get","http://127.0.1.1:8080/cells/7/4","success","200","True","1574","text/turtle",,,"469","2026-06-25 19:29:49,601"
"react-baseline-vs-ccrs-v1-t2","001-baseline","react_baseline_mazeV1_t2","react_baseline_mazeV1_t2_20260625_192604.log","474","2026-06-25 19:29:52,357","call_NZe8XAWZ3IJ10tSLGywFNIG7","http_post","http://127.0.1.1:8080/cells/8/4","success","201","True","46","text/plain;charset=iso-8859-1",,,"475","2026-06-25 19:29:52,491"
"react-baseline-vs-ccrs-v1-t2","001-baseline","react_baseline_mazeV1_t2","react_baseline_mazeV1_t2_20260625_192604.log","480","2026-06-25 19:29:54,980","call_Is1dZ1H8ZzaopR3beKANrbGw","http_get","http://127.0.1.1:8080/cells/8/4","success","200","True","1998","text/turtle",,,"481","2026-06-25 19:29:55,009"
"react-baseline-vs-ccrs-v1-t2","001-baseline","react_baseline_mazeV1_t2","react_baseline_mazeV1_t2_20260625_192604.log","486","2026-06-25 19:29:57,317","call_GnFbgu3DFU6O8xdKmtcZlngf","http_get","http://127.0.1.1:8080/cells/8/4","success","200","True","1998","text/turtle",,,"487","2026-06-25 19:29:57,323"
