"batch_id","run_id","agent_name","file","line","timestamp","java_event","prefix","message"
"react-baseline-vs-ccrs-v1-t2","002-ccrs","react_ccrs_mazeV1_t2","react_ccrs_mazeV1_t2_20260625_141909.java.log","33","2026-06-25 14:39:18,236","","[JAVA-CCRS]","2026-06-25 14:39:18,236 [JAVA-CCRS] ccrs.core.contingency.strategies.social.ConsultationStrategy: [Consultation] Filtering self candidate http://127.0.1.1:8080/agents/react_ccrs_mazeV1_t2 for agentId=react_ccrs_mazeV1_t2"
"react-baseline-vs-ccrs-v1-t2","002-ccrs","react_ccrs_mazeV1_t2","react_ccrs_mazeV1_t2_20260625_141909.java.log","34","2026-06-25 14:39:18,236","","[JAVA-CCRS]","2026-06-25 14:39:18,236 [JAVA-CCRS] ccrs.core.contingency.strategies.social.ConsultationStrategy: [Consultation] Skipping non-consultable candidate: http://127.0.1.1:8080/agents/react_ccrs_mazeV1_t2"
"react-baseline-vs-ccrs-v1-t2","002-ccrs","react_ccrs_mazeV1_t2","react_ccrs_mazeV1_t2_20260625_141909.java.log","35","2026-06-25 14:39:18,236","","[JAVA-CCRS]","2026-06-25 14:39:18,236 [JAVA-CCRS] ccrs.core.contingency.strategies.social.ConsultationStrategy: [Consultation] Inspecting interaction from http://127.0.1.1:8080/cells/12/5 with 1 perceived triples"
"react-baseline-vs-ccrs-v1-t2","002-ccrs","react_ccrs_mazeV1_t2","react_ccrs_mazeV1_t2_20260625_141909.java.log","36","2026-06-25 14:39:18,237","","[JAVA-CCRS]","2026-06-25 14:39:18,237 [JAVA-CCRS] ccrs.core.contingency.strategies.social.ConsultationStrategy: [Consultation] Inspecting interaction from http://127.0.1.1:8080/cells/12/5 with 3 perceived triples"
"react-baseline-vs-ccrs-v1-t2","002-ccrs","react_ccrs_mazeV1_t2","react_ccrs_mazeV1_t2_20260625_141909.java.log","37","2026-06-25 14:39:18,237","","[JAVA-CCRS]","2026-06-25 14:39:18,237 [JAVA-CCRS] ccrs.core.contingency.strategies.social.ConsultationStrategy: [Consultation] Inspecting interaction from http://127.0.1.1:8080/cells/11/5 with 21 perceived triples"
"react-baseline-vs-ccrs-v1-t2","002-ccrs","react_ccrs_mazeV1_t2","react_ccrs_mazeV1_t2_20260625_141909.java.log","38","2026-06-25 14:39:18,237","","[JAVA-CCRS]","2026-06-25 14:39:18,237 [JAVA-CCRS] ccrs.core.contingency.strategies.social.ConsultationStrategy: [Consultation] Encountered peer candidate via maze:contains: http://127.0.1.1:8080/agents/react_ccrs_mazeV1_t2"
"react-baseline-vs-ccrs-v1-t2","002-ccrs","react_ccrs_mazeV1_t2","react_ccrs_mazeV1_t2_20260625_141909.java.log","39","2026-06-25 14:39:18,237","","[JAVA-CCRS]","2026-06-25 14:39:18,237 [JAVA-CCRS] ccrs.core.contingency.strategies.social.ConsultationStrategy: [Consultation] Filtering self candidate http://127.0.1.1:8080/agents/react_ccrs_mazeV1_t2 for agentId=react_ccrs_mazeV1_t2"
"react-baseline-vs-ccrs-v1-t2","002-ccrs","react_ccrs_mazeV1_t2","react_ccrs_mazeV1_t2_20260625_141909.java.log","40","2026-06-25 14:39:18,237","","[JAVA-CCRS]","2026-06-25 14:39:18,237 [JAVA-CCRS] ccrs.core.contingency.strategies.social.ConsultationStrategy: [Consultation] Skipping non-consultable candidate: http://127.0.1.1:8080/agents/react_ccrs_mazeV1_t2"
"react-baseline-vs-ccrs-v1-t2","002-ccrs","react_ccrs_mazeV1_t2","react_ccrs_mazeV1_t2_20260625_141909.java.log","41","2026-06-25 14:39:18,237","","[JAVA-CCRS]","2026-06-25 14:39:18,237 [JAVA-CCRS] ccrs.core.contingency.strategies.social.ConsultationStrategy: [Consultation] Inspecting interaction from http://127.0.1.1:8080/cells/11/5 with 1 perceived triples"
"react-baseline-vs-ccrs-v1-t2","002-ccrs","react_ccrs_mazeV1_t2","react_ccrs_mazeV1_t2_20260625_141909.java.log","42","2026-06-25 14:39:18,238","","[JAVA-CCRS]","2026-06-25 14:39:18,238 [JAVA-CCRS] ccrs.core.contingency.strategies.social.ConsultationStrategy: [Consultation] Inspecting interaction from http://127.0.1.1:8080/cells/11/5 with 3 perceived triples"
"react-baseline-vs-ccrs-v1-t2","002-ccrs","react_ccrs_mazeV1_t2","react_ccrs_mazeV1_t2_20260625_141909.java.log","43","2026-06-25 14:39:18,238","","[JAVA-CCRS]","2026-06-25 14:39:18,238 [JAVA-CCRS] ccrs.core.contingency.strategies.social.ConsultationStrategy: [Consultation] Inspecting interaction from http://127.0.1.1:8080/cells/11/6 with 21 perceived triples"
"react-baseline-vs-ccrs-v1-t2","002-ccrs","react_ccrs_mazeV1_t2","react_ccrs_mazeV1_t2_20260625_141909.java.log","44","2026-06-25 14:39:18,238","","[JAVA-CCRS]","2026-06-25 14:39:18,238 [JAVA-CCRS] ccrs.core.contingency.strategies.social.ConsultationStrategy: [Consultation] Encountered peer candidate via maze:contains: http://127.0.1.1:8080/agents/react_ccrs_mazeV1_t2"
"react-baseline-vs-ccrs-v1-t2","002-ccrs","react_ccrs_mazeV1_t2","react_ccrs_mazeV1_t2_20260625_141909.java.log","45","2026-06-25 14:39:18,238","","[JAVA-CCRS]","2026-06-25 14:39:18,238 [JAVA-CCRS] ccrs.core.contingency.strategies.social.ConsultationStrategy: [Consultation] Filtering self candidate http://127.0.1.1:8080/agents/react_ccrs_mazeV1_t2 for agentId=react_ccrs_mazeV1_t2"
"react-baseline-vs-ccrs-v1-t2","002-ccrs","react_ccrs_mazeV1_t2","react_ccrs_mazeV1_t2_20260625_141909.java.log","46","2026-06-25 14:39:18,239","","[JAVA-CCRS]","2026-06-25 14:39:18,239 [JAVA-CCRS] ccrs.core.contingency.strategies.social.ConsultationStrategy: [Consultation] Skipping non-consultable candidate: http://127.0.1.1:8080/agents/react_ccrs_mazeV1_t2"
"react-baseline-vs-ccrs-v1-t2","002-ccrs","react_ccrs_mazeV1_t2","react_ccrs_mazeV1_t2_20260625_141909.java.log","47","2026-06-25 14:39:18,239","","[JAVA-CCRS]","2026-06-25 14:39:18,239 [JAVA-CCRS] ccrs.core.contingency.strategies.social.ConsultationStrategy: [Consultation] Inspecting interaction from http://127.0.1.1:8080/cells/11/6 with 21 perceived triples"
"react-baseline-vs-ccrs-v1-t2","002-ccrs","react_ccrs_mazeV1_t2","react_ccrs_mazeV1_t2_20260625_141909.java.log","48","2026-06-25 14:39:18,239","","[JAVA-CCRS]","2026-06-25 14:39:18,239 [JAVA-CCRS] ccrs.core.contingency.strategies.social.ConsultationStrategy: [Consultation] Encountered peer candidate via maze:contains: http://127.0.1.1:8080/agents/react_ccrs_mazeV1_t2"
"react-baseline-vs-ccrs-v1-t2","002-ccrs","react_ccrs_mazeV1_t2","react_ccrs_mazeV1_t2_20260625_141909.java.log","49","2026-06-25 14:39:18,240","","[JAVA-CCRS]","2026-06-25 14:39:18,240 [JAVA-CCRS] ccrs.core.contingency.strategies.social.ConsultationStrategy: [Consultation] Filtering self candidate http://127.0.1.1:8080/agents/react_ccrs_mazeV1_t2 for agentId=react_ccrs_mazeV1_t2"
"react-baseline-vs-ccrs-v1-t2","002-ccrs","react_ccrs_mazeV1_t2","react_ccrs_mazeV1_t2_20260625_141909.java.log","50","2026-06-25 14:39:18,240","","[JAVA-CCRS]","2026-06-25 14:39:18,240 [JAVA-CCRS] ccrs.core.contingency.strategies.social.ConsultationStrategy: [Consultation] Skipping non-consultable candidate: http://127.0.1.1:8080/agents/react_ccrs_mazeV1_t2"
"react-baseline-vs-ccrs-v1-t2","002-ccrs","react_ccrs_mazeV1_t2","react_ccrs_mazeV1_t2_20260625_141909.java.log","51","2026-06-25 14:39:18,240","","[JAVA-CCRS]","2026-06-25 14:39:18,240 [JAVA-CCRS] ccrs.core.contingency.strategies.social.ConsultationStrategy: [Consultation] Inspecting interaction from http://127.0.1.1:8080/cells/11/6 with 21 perceived triples"
"react-baseline-vs-ccrs-v1-t2","002-ccrs","react_ccrs_mazeV1_t2","react_ccrs_mazeV1_t2_20260625_141909.java.log","52","2026-06-25 14:39:18,240","","[JAVA-CCRS]","2026-06-25 14:39:18,240 [JAVA-CCRS] ccrs.core.contingency.strategies.social.ConsultationStrategy: [Consultation] Encountered peer candidate via maze:contains: http://127.0.1.1:8080/agents/react_ccrs_mazeV1_t2"
"react-baseline-vs-ccrs-v1-t2","002-ccrs","react_ccrs_mazeV1_t2","react_ccrs_mazeV1_t2_20260625_141909.java.log","53","2026-06-25 14:39:18,240","","[JAVA-CCRS]","2026-06-25 14:39:18,240 [JAVA-CCRS] ccrs.core.contingency.strategies.social.ConsultationStrategy: [Consultation] Filtering self candidate http://127.0.1.1:8080/agents/react_ccrs_mazeV1_t2 for agentId=react_ccrs_mazeV1_t2"
"react-baseline-vs-ccrs-v1-t2","002-ccrs","react_ccrs_mazeV1_t2","react_ccrs_mazeV1_t2_20260625_141909.java.log","54","2026-06-25 14:39:18,240","","[JAVA-CCRS]","2026-06-25 14:39:18,240 [JAVA-CCRS] ccrs.core.contingency.strategies.social.ConsultationStrategy: [Consultation] Skipping non-consultable candidate: http://127.0.1.1:8080/agents/react_ccrs_mazeV1_t2"
"react-baseline-vs-ccrs-v1-t2","002-ccrs","react_ccrs_mazeV1_t2","react_ccrs_mazeV1_t2_20260625_141909.java.log","55","2026-06-25 14:39:18,240","","[JAVA-CCRS]","2026-06-25 14:39:18,240 [JAVA-CCRS] ccrs.core.contingency.strategies.social.ConsultationStrategy: [Consultation] Recent agent candidates: []"
"react-baseline-vs-ccrs-v1-t2","002-ccrs","react_ccrs_mazeV1_t2","react_ccrs_mazeV1_t2_20260625_141909.java.log","56","2026-06-25 14:39:18,241","","[JAVA-CCRS]","2026-06-25 14:39:18,241 [JAVA-CCRS] ccrs.core.contingency.strategies.social.ConsultationStrategy: [Consultation] Not applicable - no consultation target discovered in context"
"react-baseline-vs-ccrs-v1-t2","002-ccrs","react_ccrs_mazeV1_t2","react_ccrs_mazeV1_t2_20260625_141909.java.log","57","2026-06-25 14:39:18,241","","[JAVA-CCRS]","2026-06-25 14:39:18,241 [JAVA-CCRS] ccrs.core.contingency.ContingencyCcrs: [ContingencyCcrs] Applicability consultation L3 -> NOT_APPLICABLE"
"react-baseline-vs-ccrs-v1-t2","002-ccrs","react_ccrs_mazeV1_t2","react_ccrs_mazeV1_t2_20260625_141909.java.log","58","2026-06-25 14:39:18,241","ccrs.contingency.strategy.evaluated","[CCRS-EVENT]","2026-06-25 14:39:18,241 [JAVA-CCRS] ccrs.core.contingency.ContingencyCcrs: [CCRS-EVENT] event=ccrs.contingency.strategy.evaluated agent_id=react_ccrs_mazeV1_t2 strategy_id=consultation result_type=none confidence=null action_type=null action_target=null has_opportunistic_guidance=false no_help_reason=null rationale=null evaluation_time_ms=13"
"react-baseline-vs-ccrs-v1-t2","002-ccrs","react_ccrs_mazeV1_t2","react_ccrs_mazeV1_t2_20260625_141909.java.log","59","2026-06-25 14:39:18,242","","[JAVA-CCRS]","2026-06-25 14:39:18,242 [JAVA-CCRS] ccrs.core.contingency.ContingencyCcrs: [StrategySelectionPolicy] Entering escalation level L4 with policy PARALLEL"
"react-baseline-vs-ccrs-v1-t2","002-ccrs","react_ccrs_mazeV1_t2","react_ccrs_mazeV1_t2_20260625_141909.java.log","60","2026-06-25 14:39:18,242","","[JAVA-CCRS]","2026-06-25 14:39:18,242 [JAVA-CCRS] ccrs.core.contingency.ContingencyCcrs: [StrategySelectionPolicy] Selection gate ALLOW prediction_llm: no current recovery suggestion exists; currentBest=0.000"
"react-baseline-vs-ccrs-v1-t2","002-ccrs","react_ccrs_mazeV1_t2","react_ccrs_mazeV1_t2_20260625_141909.java.log","61","2026-06-25 14:39:18,242","","[JAVA-CCRS]","2026-06-25 14:39:18,242 [JAVA-CCRS] ccrs.core.contingency.strategies.internal.prediction.PredictionLlmStrategy: [PredictionLLM] Applicable - LLM available with sufficient context"
"react-baseline-vs-ccrs-v1-t2","002-ccrs","react_ccrs_mazeV1_t2","react_ccrs_mazeV1_t2_20260625_141909.java.log","62","2026-06-25 14:39:18,242","","[JAVA-CCRS]","2026-06-25 14:39:18,242 [JAVA-CCRS] ccrs.core.contingency.ContingencyCcrs: [ContingencyCcrs] Applicability prediction_llm L4 -> APPLICABLE"
"react-baseline-vs-ccrs-v1-t2","002-ccrs","react_ccrs_mazeV1_t2","react_ccrs_mazeV1_t2_20260625_141909.java.log","63","2026-06-25 14:39:18,242","","[JAVA-CCRS]","2026-06-25 14:39:18,242 [JAVA-CCRS] ccrs.core.contingency.strategies.internal.prediction.PredictionLlmStrategy: [PredictionLLM] Evaluating LLM prediction strategy"
"react-baseline-vs-ccrs-v1-t2","002-ccrs","react_ccrs_mazeV1_t2","react_ccrs_mazeV1_t2_20260625_141909.java.log","64","2026-06-25 14:39:18,413","","[JAVA-CCRS]","2026-06-25 14:39:18,413 [JAVA-CCRS] ccrs.core.contingency.strategies.internal.prediction.PredictionLlmStrategy: [PredictionLLM] Prepared context map with 8 entries"
"react-baseline-vs-ccrs-v1-t2","002-ccrs","react_ccrs_mazeV1_t2","react_ccrs_mazeV1_t2_20260625_141909.java.log","65","2026-06-25 14:39:18,415","","[JAVA-CCRS]","2026-06-25 14:39:18,415 [JAVA-CCRS] ccrs.core.contingency.strategies.internal.prediction.PredictionLlmStrategy: [PredictionLLM] Calling LLM for prediction..."
"react-baseline-vs-ccrs-v1-t2","002-ccrs","react_ccrs_mazeV1_t2","react_ccrs_mazeV1_t2_20260625_141909.java.log","66","2026-06-25 14:39:18,416","","[JAVA-CCRS]","2026-06-25 14:39:18,416 [JAVA-CCRS] ccrs.core.contingency.strategies.internal.prediction.PredictionLlmStrategy: [PredictionLLM] Full LLM request:"
"react-baseline-vs-ccrs-v1-t2","002-ccrs","react_ccrs_mazeV1_t2","react_ccrs_mazeV1_t2_20260625_141909.java.log","1729","2026-06-25 14:41:18,428","","[JAVA-CCRS]","2026-06-25 14:41:18,428 [JAVA-CCRS] ccrs.core.contingency.strategies.internal.prediction.PredictionLlmStrategy: [PredictionLLM] Full LLM response:"
"react-baseline-vs-ccrs-v1-t2","002-ccrs","react_ccrs_mazeV1_t2","react_ccrs_mazeV1_t2_20260625_141909.java.log","1731","2026-06-25 14:41:18,429","","[JAVA-CCRS]","2026-06-25 14:41:18,429 [JAVA-CCRS] ccrs.core.contingency.strategies.internal.prediction.PredictionLlmStrategy: [PredictionLLM] LLM suggests action 'post' to 'http://127.0.1.1:8080/cells/12/5' (confidence=0.82)"
"react-baseline-vs-ccrs-v1-t2","002-ccrs","react_ccrs_mazeV1_t2","react_ccrs_mazeV1_t2_20260625_141909.java.log","1732","2026-06-25 14:41:18,430","","[JAVA-CCRS]","2026-06-25 14:41:18,430 [JAVA-CCRS] ccrs.core.contingency.strategies.internal.prediction.PredictionLlmStrategy: [PredictionLLM] Returning suggestion: post to 'http://127.0.1.1:8080/cells/12/5' (confidence=0.82)"
"react-baseline-vs-ccrs-v1-t2","002-ccrs","react_ccrs_mazeV1_t2","react_ccrs_mazeV1_t2_20260625_141909.java.log","1733","2026-06-25 14:41:18,430","","[JAVA-CCRS]","2026-06-25 14:41:18,430 [JAVA-CCRS] ccrs.core.contingency.ContingencyCcrs: [ContingencyCcrs] prediction_llm produced suggestion with confidence 0.820"
