"batch_id","run_id","agent_name","file","line","timestamp","tool_call_id","action_type","target","outcome","http_status","http_ok","response_length","content_type","error","error_type","result_line","result_timestamp"
"react-baseline-vs-ccrs-v2","700-baseline","react_baseline_mazeV2","react_baseline_mazeV2_20260627_155634.log","204","2026-06-27 15:58:08,721","call_tlUUHmXOkrRlAhrRnVmCh5RL","http_get","http://127.0.1.1:8080/cells/3/9","success","200","True","1257","text/turtle",,,"205","2026-06-27 15:58:08,735"
"react-baseline-vs-ccrs-v2","700-baseline","react_baseline_mazeV2","react_baseline_mazeV2_20260627_155634.log","210","2026-06-27 15:58:12,103","call_dIxlhTWjon6lleOitF1EUfkR","http_post","http://127.0.1.1:8080/cells/2/9","success","201","True","46","text/plain;charset=iso-8859-1",,,"211","2026-06-27 15:58:12,233"
"react-baseline-vs-ccrs-v2","700-baseline","react_baseline_mazeV2","react_baseline_mazeV2_20260627_155634.log","216","2026-06-27 15:58:14,716","call_kDDoYFmrHyd28cWfAs6mCkxS","http_get","http://127.0.1.1:8080/cells/2/9","success","200","True","1234","text/turtle",,,"217","2026-06-27 15:58:14,725"
"react-baseline-vs-ccrs-v2","700-baseline","react_baseline_mazeV2","react_baseline_mazeV2_20260627_155634.log","222","2026-06-27 15:58:17,892","call_StBtnRQ3kCjo5ToOLG3yac9a","http_post","http://127.0.1.1:8080/cells/2/10","success","201","True","47","text/plain;charset=iso-8859-1",,,"223","2026-06-27 15:58:18,006"
"react-baseline-vs-ccrs-v2","700-baseline","react_baseline_mazeV2","react_baseline_mazeV2_20260627_155634.log","228","2026-06-27 15:58:20,327","call_9v0ytFpndYzFvd0m8nR8SUyz","http_get","http://127.0.1.1:8080/cells/2/10","success","200","True","1262","text/turtle",,,"229","2026-06-27 15:58:20,333"
"react-baseline-vs-ccrs-v2","700-baseline","react_baseline_mazeV2","react_baseline_mazeV2_20260627_155634.log","234","2026-06-27 15:58:23,312","call_74hDwrz8T9yEa66Gt1JReNcR","http_post","http://127.0.1.1:8080/cells/1/10","success","201","True","47","text/plain;charset=iso-8859-1",,,"235","2026-06-27 15:58:23,395"
"react-baseline-vs-ccrs-v2","700-baseline","react_baseline_mazeV2","react_baseline_mazeV2_20260627_155634.log","240","2026-06-27 15:58:25,746","call_W7GjE9wtGLOYWFHRDK0zbza0","http_get","http://127.0.1.1:8080/cells/1/10","success","200","True","1213","text/turtle",,,"241","2026-06-27 15:58:25,753"
"react-baseline-vs-ccrs-v2","700-baseline","react_baseline_mazeV2","react_baseline_mazeV2_20260627_155634.log","246","2026-06-27 15:58:28,093","call_A9OV4s8rzuDDyp6YYd9NePNa","http_get","http://127.0.1.1:8080/cells/1/10","success","200","True","1213","text/turtle",,,"247","2026-06-27 15:58:28,103"
"react-baseline-vs-ccrs-v2","700-baseline","react_baseline_mazeV2","react_baseline_mazeV2_20260627_155634.log","252","2026-06-27 15:58:31,235","call_INvMct1awWK6Yi4nAw1Yu4hP","http_post","http://127.0.1.1:8080/cells/2/10","success","201","True","47","text/plain;charset=iso-8859-1",,,"253","2026-06-27 15:58:31,319"
"react-baseline-vs-ccrs-v2","700-baseline","react_baseline_mazeV2","react_baseline_mazeV2_20260627_155634.log","258","2026-06-27 15:58:33,429","call_0wSCXj1jyyLfGdo5CCUppSWW","http_get","http://127.0.1.1:8080/cells/2/10","success","200","True","1262","text/turtle",,,"259","2026-06-27 15:58:33,434"
"react-baseline-vs-ccrs-v2","700-baseline","react_baseline_mazeV2","react_baseline_mazeV2_20260627_155634.log","264","2026-06-27 15:58:36,774","call_DIlBOt4RNfYeqrhTEgOBWKv5","http_post","http://127.0.1.1:8080/cells/2/11","success","201","True","47","text/plain;charset=iso-8859-1",,,"265","2026-06-27 15:58:36,859"
"react-baseline-vs-ccrs-v2","700-baseline","react_baseline_mazeV2","react_baseline_mazeV2_20260627_155634.log","270","2026-06-27 15:58:38,835","call_gO2Js68PSvbLzf7GetVsVdSX","http_get","http://127.0.1.1:8080/cells/2/11","success","200","True","1213","text/turtle",,,"271","2026-06-27 15:58:38,854"
"react-baseline-vs-ccrs-v2","700-baseline","react_baseline_mazeV2","react_baseline_mazeV2_20260627_155634.log","276","2026-06-27 15:58:40,976","call_CriTXkz3j4h8JI6keIpji1cw","http_get","http://127.0.1.1:8080/cells/2/11","success","200","True","1213","text/turtle",,,"277","2026-06-27 15:58:40,993"
"react-baseline-vs-ccrs-v2","700-baseline","react_baseline_mazeV2","react_baseline_mazeV2_20260627_155634.log","282","2026-06-27 15:58:44,167","call_fWsmwcFxJECkpN0XlnXpbqj3","http_post","http://127.0.1.1:8080/cells/2/10","success","201","True","47","text/plain;charset=iso-8859-1",,,"283","2026-06-27 15:58:44,242"
"react-baseline-vs-ccrs-v2","700-baseline","react_baseline_mazeV2","react_baseline_mazeV2_20260627_155634.log","288","2026-06-27 15:58:46,441","call_k5jHr6cY4jBHESv8XWMHKXUk","http_get","http://127.0.1.1:8080/cells/2/10","success","200","True","1262","text/turtle",,,"289","2026-06-27 15:58:46,450"
"react-baseline-vs-ccrs-v2","700-baseline","react_baseline_mazeV2","react_baseline_mazeV2_20260627_155634.log","294","2026-06-27 15:58:48,443","call_EkotLEFITv7ByGLOfn2EDVmm","http_get","http://127.0.1.1:8080/cells/2/10","success","200","True","1262","text/turtle",,,"295","2026-06-27 15:58:48,464"
"react-baseline-vs-ccrs-v2","700-baseline","react_baseline_mazeV2","react_baseline_mazeV2_20260627_155634.log","300","2026-06-27 15:58:50,508","call_8z3FWhsmCBkikvVNw1ngOz2i","http_get","http://127.0.1.1:8080/cells/2/10","success","200","True","1262","text/turtle",,,"301","2026-06-27 15:58:50,514"
"react-baseline-vs-ccrs-v2","700-baseline","react_baseline_mazeV2","react_baseline_mazeV2_20260627_155634.log","306","2026-06-27 15:58:52,777","call_Ws4sLnPS12rTGgKdfnPHT0jV","http_get","http://127.0.1.1:8080/cells/2/10","success","200","True","1262","text/turtle",,,"307","2026-06-27 15:58:52,783"
"react-baseline-vs-ccrs-v2","700-baseline","react_baseline_mazeV2","react_baseline_mazeV2_20260627_155634.log","312","2026-06-27 15:58:54,938","call_81J0CWfFPZLJ1vMciONKozcU","http_get","http://127.0.1.1:8080/cells/2/10","success","200","True","1262","text/turtle",,,"313","2026-06-27 15:58:54,945"
"react-baseline-vs-ccrs-v2","700-baseline","react_baseline_mazeV2","react_baseline_mazeV2_20260627_155634.log","318","2026-06-27 15:58:56,964","call_JOoObRH93cVmx9zQEQykudQw","http_get","http://127.0.1.1:8080/cells/2/10","success","200","True","1262","text/turtle",,,"319","2026-06-27 15:58:56,970"
"react-baseline-vs-ccrs-v2","700-baseline","react_baseline_mazeV2","react_baseline_mazeV2_20260627_155634.log","324","2026-06-27 15:58:59,213","call_F0QmP8KUszWejfInRy3AqqXL","http_get","http://127.0.1.1:8080/cells/2/10","success","200","True","1262","text/turtle",,,"325","2026-06-27 15:58:59,219"
"react-baseline-vs-ccrs-v2","700-baseline","react_baseline_mazeV2","react_baseline_mazeV2_20260627_155634.log","330","2026-06-27 15:59:02,618","call_5cOnx7eZvWuxgx6RMi9cAbDh","http_post","http://127.0.1.1:8080/cells/2/9","success","201","True","46","text/plain;charset=iso-8859-1",,,"331","2026-06-27 15:59:02,695"
"react-baseline-vs-ccrs-v2","700-baseline","react_baseline_mazeV2","react_baseline_mazeV2_20260627_155634.log","336","2026-06-27 15:59:04,793","call_uLZTLc7sNoSz0JIw82LYL6T2","http_get","http://127.0.1.1:8080/cells/2/9","success","200","True","1234","text/turtle",,,"337","2026-06-27 15:59:04,800"
"react-baseline-vs-ccrs-v2","700-baseline","react_baseline_mazeV2","react_baseline_mazeV2_20260627_155634.log","342","2026-06-27 15:59:06,966","call_j4QNnaoKPSyQDaNIGAg1W2ss","http_get","http://127.0.1.1:8080/cells/2/9","success","200","True","1234","text/turtle",,,"343","2026-06-27 15:59:06,973"
"react-baseline-vs-ccrs-v2","700-baseline","react_baseline_mazeV2","react_baseline_mazeV2_20260627_155634.log","348","2026-06-27 15:59:10,236","call_Pg8eIJrQvBA0fG2vXDlIqP2n","http_post","http://127.0.1.1:8080/cells/3/9","success","201","True","46","text/plain;charset=iso-8859-1",,,"349","2026-06-27 15:59:10,316"
"react-baseline-vs-ccrs-v2","700-baseline","react_baseline_mazeV2","react_baseline_mazeV2_20260627_155634.log","354","2026-06-27 15:59:12,505","call_3TMMdyBsAaPskNdqES4yioVR","http_get","http://127.0.1.1:8080/cells/3/9","success","200","True","1257","text/turtle",,,"355","2026-06-27 15:59:12,528"
"react-baseline-vs-ccrs-v2","700-baseline","react_baseline_mazeV2","react_baseline_mazeV2_20260627_155634.log","360","2026-06-27 15:59:15,357","call_E5hdK2HGVRWrWavwLlsi4Vl7","http_post","http://127.0.1.1:8080/cells/4/9","success","201","True","46","text/plain;charset=iso-8859-1",,,"361","2026-06-27 15:59:15,463"
"react-baseline-vs-ccrs-v2","700-baseline","react_baseline_mazeV2","react_baseline_mazeV2_20260627_155634.log","366","2026-06-27 15:59:17,399","call_GswkylR1KwiVt8MgPEUhnWiL","http_get","http://127.0.1.1:8080/cells/4/9","success","200","True","1233","text/turtle",,,"367","2026-06-27 15:59:17,405"
"react-baseline-vs-ccrs-v2","700-baseline","react_baseline_mazeV2","react_baseline_mazeV2_20260627_155634.log","372","2026-06-27 15:59:19,338","call_i9cRCfdZ3yGhYMopgBLDjcJx","http_get","http://127.0.1.1:8080/cells/4/9","success","200","True","1233","text/turtle",,,"373","2026-06-27 15:59:19,358"
"react-baseline-vs-ccrs-v2","700-baseline","react_baseline_mazeV2","react_baseline_mazeV2_20260627_155634.log","378","2026-06-27 15:59:22,353","call_JfVAscES1Ghe7LvM4eGxUnPh","http_post","http://127.0.1.1:8080/cells/5/9","success","201","True","46","text/plain;charset=iso-8859-1",,,"379","2026-06-27 15:59:22,447"
"react-baseline-vs-ccrs-v2","700-baseline","react_baseline_mazeV2","react_baseline_mazeV2_20260627_155634.log","384","2026-06-27 15:59:24,285","call_hac4GtaizjpUcIY7Ub45xG6b","http_get","http://127.0.1.1:8080/cells/5/9","success","200","True","1257","text/turtle",,,"385","2026-06-27 15:59:24,291"
"react-baseline-vs-ccrs-v2","700-baseline","react_baseline_mazeV2","react_baseline_mazeV2_20260627_155634.log","390","2026-06-27 15:59:26,514","call_H2xmDUbXxs8VTdoDnEvxB9ye","http_get","http://127.0.1.1:8080/cells/5/9","success","200","True","1257","text/turtle",,,"391","2026-06-27 15:59:26,530"
"react-baseline-vs-ccrs-v2","700-baseline","react_baseline_mazeV2","react_baseline_mazeV2_20260627_155634.log","396","2026-06-27 15:59:29,832","call_vybEUNU096QgP7oMciLs3FJV","http_post","http://127.0.1.1:8080/cells/5/8","success","201","True","46","text/plain;charset=iso-8859-1",,,"397","2026-06-27 15:59:29,947"
"react-baseline-vs-ccrs-v2","700-baseline","react_baseline_mazeV2","react_baseline_mazeV2_20260627_155634.log","402","2026-06-27 15:59:32,095","call_bXBRNiJotJOzB20SlT021QBE","http_get","http://127.0.1.1:8080/cells/5/8","success","200","True","1233","text/turtle",,,"403","2026-06-27 15:59:32,103"
"react-baseline-vs-ccrs-v2","700-baseline","react_baseline_mazeV2","react_baseline_mazeV2_20260627_155634.log","408","2026-06-27 15:59:34,385","call_GnqMSRwucVJAwTybashcmVjc","http_get","http://127.0.1.1:8080/cells/5/8","success","200","True","1233","text/turtle",,,"409","2026-06-27 15:59:34,391"
"react-baseline-vs-ccrs-v2","700-baseline","react_baseline_mazeV2","react_baseline_mazeV2_20260627_155634.log","414","2026-06-27 15:59:37,450","call_1sGvNgutintFA66UmJ9wQx8Y","http_post","http://127.0.1.1:8080/cells/5/7","success","201","True","46","text/plain;charset=iso-8859-1",,,"415","2026-06-27 15:59:37,542"
"react-baseline-vs-ccrs-v2","700-baseline","react_baseline_mazeV2","react_baseline_mazeV2_20260627_155634.log","420","2026-06-27 15:59:39,811","call_iU8Q1QKcpfrb54pgDJRgDfx3","http_get","http://127.0.1.1:8080/cells/5/7","success","200","True","1233","text/turtle",,,"421","2026-06-27 15:59:39,819"
"react-baseline-vs-ccrs-v2","700-baseline","react_baseline_mazeV2","react_baseline_mazeV2_20260627_155634.log","426","2026-06-27 15:59:42,037","call_PW1uhzOGY2C9jUNBJw5ndrHZ","http_get","http://127.0.1.1:8080/cells/5/7","success","200","True","1233","text/turtle",,,"427","2026-06-27 15:59:42,043"
"react-baseline-vs-ccrs-v2","700-baseline","react_baseline_mazeV2","react_baseline_mazeV2_20260627_155634.log","432","2026-06-27 15:59:44,090","call_xFpYPhDG2iUqglceBGcvjRwA","http_get","http://127.0.1.1:8080/cells/5/7","success","200","True","1233","text/turtle",,,"433","2026-06-27 15:59:44,107"
"react-baseline-vs-ccrs-v2","700-baseline","react_baseline_mazeV2","react_baseline_mazeV2_20260627_155634.log","438","2026-06-27 15:59:47,089","call_zGePQZ94kYXuzG1h2KQVB4ex","http_post","http://127.0.1.1:8080/cells/5/6","success","201","True","46","text/plain;charset=iso-8859-1",,,"439","2026-06-27 15:59:47,175"
"react-baseline-vs-ccrs-v2","700-baseline","react_baseline_mazeV2","react_baseline_mazeV2_20260627_155634.log","444","2026-06-27 15:59:49,197","call_v5ICWkCqg2CQUcPCOLDBCpGX","http_get","http://127.0.1.1:8080/cells/5/6","success","200","True","1233","text/turtle",,,"445","2026-06-27 15:59:49,204"
"react-baseline-vs-ccrs-v2","700-baseline","react_baseline_mazeV2","react_baseline_mazeV2_20260627_155634.log","450","2026-06-27 15:59:51,320","call_aTuZjJrRBvJuzG9812bBqHNJ","http_get","http://127.0.1.1:8080/cells/5/6","success","200","True","1233","text/turtle",,,"451","2026-06-27 15:59:51,326"
"react-baseline-vs-ccrs-v2","700-baseline","react_baseline_mazeV2","react_baseline_mazeV2_20260627_155634.log","456","2026-06-27 15:59:54,603","call_A9OzgwEfL9ICnlEoLP7VbK21","http_post","http://127.0.1.1:8080/cells/5/5","success","201","True","46","text/plain;charset=iso-8859-1",,,"457","2026-06-27 15:59:54,687"
"react-baseline-vs-ccrs-v2","700-baseline","react_baseline_mazeV2","react_baseline_mazeV2_20260627_155634.log","462","2026-06-27 15:59:57,094","call_mmOFFn4jzRgWcfbQY9hV4zgZ","http_get","http://127.0.1.1:8080/cells/5/5","success","200","True","1233","text/turtle",,,"463","2026-06-27 15:59:57,110"
"react-baseline-vs-ccrs-v2","700-baseline","react_baseline_mazeV2","react_baseline_mazeV2_20260627_155634.log","468","2026-06-27 15:59:59,323","call_x8ROc2kdLi0pvE3JvlWNk8Xa","http_get","http://127.0.1.1:8080/cells/5/5","success","200","True","1233","text/turtle",,,"469","2026-06-27 15:59:59,331"
"react-baseline-vs-ccrs-v2","700-baseline","react_baseline_mazeV2","react_baseline_mazeV2_20260627_155634.log","474","2026-06-27 16:00:03,073","call_pjQJ1luM8lP6dcoGhykf8zRF","http_get","http://127.0.1.1:8080/cells/5/5","success","200","True","1233","text/turtle",,,"475","2026-06-27 16:00:03,102"
"react-baseline-vs-ccrs-v2","700-baseline","react_baseline_mazeV2","react_baseline_mazeV2_20260627_155634.log","480","2026-06-27 16:00:05,480","call_ozqF2y14j7RLGPHYzlQjaW4V","http_get","http://127.0.1.1:8080/cells/5/5","success","200","True","1233","text/turtle",,,"481","2026-06-27 16:00:05,486"
"react-baseline-vs-ccrs-v2","700-baseline","react_baseline_mazeV2","react_baseline_mazeV2_20260627_155634.log","486","2026-06-27 16:00:08,387","call_h5jyBrZ5qQXabqLRVFDCVOnN","http_get","http://127.0.1.1:8080/cells/5/5","success","200","True","1233","text/turtle",,,"487","2026-06-27 16:00:08,406"
"react-baseline-vs-ccrs-v2","700-baseline","react_baseline_mazeV2","react_baseline_mazeV2_20260627_155634.log","492","2026-06-27 16:00:10,506","call_K6wL6kku6YUzZ1dFqssK43Zy","http_get","http://127.0.1.1:8080/cells/5/5","success","200","True","1233","text/turtle",,,"493","2026-06-27 16:00:10,512"
"react-baseline-vs-ccrs-v2","700-baseline","react_baseline_mazeV2","react_baseline_mazeV2_20260627_155634.log","498","2026-06-27 16:00:12,594","call_aazlfprZsAwH9AwKmF6HWNG4","http_get","http://127.0.1.1:8080/cells/5/5","success","200","True","1233","text/turtle",,,"499","2026-06-27 16:00:12,622"
"react-baseline-vs-ccrs-v2","700-baseline","react_baseline_mazeV2","react_baseline_mazeV2_20260627_155634.log","504","2026-06-27 16:00:14,933","call_WmIyhNZG5txr0bq8IIPPVy3z","http_get","http://127.0.1.1:8080/cells/5/5","success","200","True","1233","text/turtle",,,"505","2026-06-27 16:00:14,939"
"react-baseline-vs-ccrs-v2","700-baseline","react_baseline_mazeV2","react_baseline_mazeV2_20260627_155634.log","510","2026-06-27 16:00:17,485","call_vRN2P3RiL8ObimhRhg4LShjZ","http_get","http://127.0.1.1:8080/cells/5/5","success","200","True","1233","text/turtle",,,"511","2026-06-27 16:00:17,494"
